,IDSong,F0525,F1152,ORIGINAL-TEXTURE-Musical Layers (Mean),F1166,F0133,F0136,F0507,ORIGINAL-TEXTURE-Musical Layers (Std),F0404,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean),F0945,F1151,F1497,F0529,ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec),F0151,F1194,F0121,F0927,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std),ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+),F0438,F1489,F0247,F0021,F0246,F1089,F0469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis),F0772,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio,F0909,F1071,F0466,F1077,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min),F0010,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis),F0437,F0013,F0526,VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec),ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std),F0778,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std),F0109,F1550,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis),ORIGINAL-TEXTURE-Musical Layers (Max),F1065,ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage),F0946,F1475,F0113,F0753,F1053,F0407,F1059,F0110,ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec),F0770,F1441,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up),F0958,F0911,F0406,F0917,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness),ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean),F0155,F0891,ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec),F1537,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std),F0116,F1483,F1096,F0776,ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min),F1419,F1090,F1486,F1469,ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+),F1455,ORIGINAL-VAT-Probability of Creaky Voice (Skewness),F0897,F0251,F1574,F0011,F0905,F0899,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std),F0328,F1101,F0782,F0923,ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Class
814,MT0030252676,4.2759,15.64,2.0321,925130,0.63202,3.5,0.19757,0.92606,0.10026,5033.3,0.36398,4.9183,1.5149,9.3304,0.77144,0.045121,2.0622,486.37,0.39553,15.734,0.13968,1.3856,0.16663,0.0596,2.8675,0.3996,6.1938,0.28762,5969.0,1.8183,0.064385,1.6737,0.12903,0.35419,4.5784,0.049242,5.0981,3888.6,215.95,3.3828,5.5458,2647.7,1.9078,1.8456,0.60946,0.044933,812.96,0.14885,0.2228,1.6601,5,4.5927,0.24708,0.1902,0.096925,0.1389,0.19414,4.0157,1.3672,4.0504,0.096228,2.3143,0.30444,0.26153,0.14286,0.17147,0.51554,3.9095,0.27327,1.0576,0.31239,0.64765,0.56994,2.8845,0.0043222,103.34,1.4588,1.7082,2.7508,0.42718,4073.0,0.19685,2.7836,2.0229,-0.32627,0.50209,0.49062,-0.036459,0.46187,0.22052,-0.55995,4.5598,0.23904,0.17288,0.050702,0.76278,7.0773,0.60071,0.38633,1025.4,-188.76842,129.95628,-56.425842,61.447258,-32.932487,18.979485,-11.947236,4.7727118,-5.657279,-6.0087986,-5.9035716,-1.3103092,-4.7282815,-10.697611,2.6186311,-13.030961,-2.3812072,-8.887893,-0.9920247,-4.534269,4.4278603,-3.0892036,-8.663641,-5.504492,-7.4505224,4.2619247,-0.80057275,0.86150914,-5.537314,-4.2051516,-2.5752318,5.232836,2.2860074,0.52217716,-1.8223346,-6.377142,-2.8040535,-4.769227,0.85153854,1.5297445,Q3
815,MT0030271679,2.903,28.579,1.5275,708660,0.56006,4.77,0.30582,0.92553,0.35411,5870.9,0.41697,13.062,0.83696,7.7257,1.5402,0.068727,5.369,590.18,0.43762,6.1948,0.58938,0.5966,0.25662,0.039728,4.0751,0.40631,4.9288,0.25652,6703.0,1.5,0.066857,1.5,0.090909,0.43319,4.2752,0.094285,4.2288,4583.3,213.43,1.5,4.8408,2674.9,1.5206,2.4109,1.6569,0.058141,544.25,0.12808,0.30617,1.5,5,3.9434,0.41749,0.18157,0.089318,0.058808,0.14384,3.5338,1.4134,3.633,0.4973,1.6741,0.25446,-0.26032,0.0,0.16849,0.10936,4.4432,-0.039837,8.7835e-15,0.17586,0.41114,0.46279,2.6786,0.0025724,142.58,0.88461,2.4739,2.0923,0.38119,5201.9,0.21855,2.0035,2.6371,-0.51271,0.31034,-0.024018,-1.241,0.451,0.24443,-0.74941,4.1275,0.15101,0.112,0.050021,0.63201,5.3363,0.61683,-0.012068,614.74,-119.75724,98.059006,-26.247139,43.083584,-24.362982,45.942463,-20.841358,32.415756,-11.642687,18.285965,1.0149212,10.593419,14.051991,0.18224548,16.72685,-7.79399,9.20898,-9.147574,10.892345,-1.7197427,8.70234,0.09239679,2.0640602,2.8096342,-1.8849386,6.336651,-0.74418515,6.131841,-4.8710833,3.6810372,-4.8139763,3.3344674,-1.9551511,1.1015501,-3.528599,-3.2478304,0.3700798,-3.778375,1.9378316,-4.9550714,Q2
816,MT0030282917,5.0461,23.288,3.1737,560110,0.57992,3.8032,0.10169,1.2289,0.078298,4477.6,0.31376,23.032,1.4392,8.8957,0.066512,0.04938,4.9761,574.51,0.37165,17.554,0.088573,0.81831,0.17938,0.047554,2.9764,0.40693,6.7256,0.27875,5217.4,2.4863,0.059864,2.3279,0.16129,0.39635,4.7381,0.057493,4.6436,3279.1,127.75,5.0888,4.8279,1360.0,1.1826,1.1312,0.84002,0.052287,793.4,0.099811,0.21602,2.3292,6,5.3032,0.072008,0.1644,0.074301,0.11967,0.15963,3.6839,1.0073,4.1262,0.39149,1.5963,0.30424,-0.4067,0.75,0.16809,0.28408,2.5565,0.45157,1.6619,0.3711,0.67211,0.47046,0.99768,0.0050567,110.97,1.5066,2.0142,3.148,0.40741,3992.9,0.15046,2.8518,1.2851,-1.6579,0.22593,-1.0221,-0.26693,0.47536,0.19996,-1.22,3.5904,0.033068,0.051397,0.079348,0.73918,6.6959,0.64323,0.52902,2111.0,-116.857086,115.066925,-6.3522735,38.570786,-3.510801,31.185497,-2.0870845,9.856788,-16.639208,6.32506,-12.440432,5.276285,-9.8402195,5.7306447,-12.1777725,9.294759,-7.169328,3.6135619,-4.8071895,-1.5259435,-9.116249,2.751314,-5.069496,-1.5176944,-3.5426493,0.7386249,-6.104985,1.4322419,-2.488463,-0.6993115,4.1136575,5.3236256,1.130385,-1.4692318,-4.170355,-3.1076639,-2.9610858,1.9449952,1.9198804,-0.16691,Q4
817,MT0030286920,5.3985,11.065,2.7322,241010,0.91532,5.1613,0.086959,1.1673,0.067066,4623.0,0.26475,1.1081,1.5852,10.684,0.23437,0.067085,5.0513,488.68,0.26196,12.609,0.18102,1.1324,0.39328,0.06109,3.3342,0.40523,7.4722,0.45107,5965.8,1.5917,0.064972,2.2359,0.14545,0.33678,5.6517,0.06688,5.7461,3999.3,156.43,4.6767,5.3786,1167.5,1.7471,1.3394,1.0694,0.049805,779.51,0.11907,0.30475,2.2985,6,5.1785,0.15335,0.18715,0.078607,0.056974,0.14779,4.0021,1.3472,4.7929,0.73703,2.4442,0.25273,-0.46201,0.58333,0.18239,0.50362,3.6068,0.70151,1.7319,0.29744,0.50437,0.45085,1.7746,0.0055891,37.504,1.3527,1.5956,2.9906,0.39851,3303.7,0.18213,3.4186,2.5585,-0.18552,0.58544,0.17663,-1.7704,0.3686,0.1816,-0.94372,1.1241,0.43215,0.40678,0.023066,0.82724,8.1179,0.52871,0.77118,510.17,-221.93103,136.08629,-11.448862,51.584408,-24.16863,22.220633,-6.3414083,17.464083,-6.3686047,-3.276773,-3.490733,-6.455013,-1.9438336,-7.802372,4.4426465,-9.792525,-6.1986566,-5.859139,-1.0952514,-16.106915,-10.224236,-5.985299,-4.840596,-7.275047,-8.352211,-1.3602853,-5.2380238,-3.1339018,-8.2662325,-3.5983381,-3.030966,2.265341,-4.8746142,-4.4470267,-1.7712195,-4.5743814,-1.4316773,1.848297,2.4962015,-4.177796,Q4
818,MT0030304982,10.934,-12.86,2.5761,56458,0.83698,7.5221,0.074348,1.1862,0.033744,5339.9,0.39876,-9.4005,1.7329,13.686,0.23437,0.031061,1.8668,182.34,0.32318,18.752,0.34159,1.2637,0.2795,0.072154,1.6502,0.31632,6.2214,0.68298,6215.6,2.5034,0.051146,4.2469,0.25455,0.27035,5.7316,0.062515,5.3347,4499.4,141.52,2.1706,5.825,946.71,1.1773,1.3059,0.97672,0.054249,764.15,0.063604,0.28086,2.3863,7,5.0937,0.18095,0.19027,0.081948,0.035415,0.15773,4.2678,1.044,4.6102,1.6422,2.3437,0.22892,0.083901,0.38462,0.13754,0.802,3.3725,0.59001,0.68804,0.47843,0.53101,0.40926,1.4732,0.0076021,91.406,1.811,1.6967,2.5792,0.30274,4107.6,0.11785,3.0403,1.8236,-0.72545,0.53479,0.61363,-0.2869,0.33048,0.14833,-0.5078,1.1126,0.60598,0.6294,0.07303,0.85388,4.7616,0.43798,0.56764,1090.3,-253.03539,190.98183,-16.0234,-12.644006,0.8868137,-17.354424,-10.082355,-12.52996,-17.246546,-14.470217,-12.448664,-10.482354,-11.896138,-10.809864,-8.927418,-11.096139,-11.0639105,-8.2743635,-5.707062,-3.8231351,-2.8605702,-3.4803503,-5.1019464,-4.485899,-2.4567244,-2.0175698,-2.2330039,-2.1548102,-1.5253135,-0.48960057,-1.0131145,-3.03108,-3.7246428,-3.172372,-3.2828188,-2.7683454,-1.328513,-0.14313824,1.3435328,1.5437348,Q3
819,MT0030319227,4.9738,12.078,1.6108,528640,1.0967,7.4509,0.16334,0.95338,0.17032,5121.7,0.28172,13.848,1.5304,14.123,0.69837,0.083799,4.4751,992.37,0.29429,15.934,0.38939,1.1627,0.30516,0.06126,2.0734,0.40576,6.745,0.71832,5494.4,2.2279,0.10496,2.0951,0.33333,0.31074,5.4726,0.10918,6.0015,4901.0,141.68,1.6079,5.878,1539.2,1.9592,1.3974,0.87976,0.087871,217.93,0.15956,0.28833,1.6858,5,4.8665,0.48996,0.21104,0.058648,0.026681,0.16014,4.0359,1.4794,4.276,0.5859,0.8314,0.25214,-0.66114,0.6,0.20934,0.51877,3.2659,0.5302,0.53275,0.71498,0.45833,0.3595,1.5963,0.0010123,141.7,1.2894,1.653,3.203,0.3031,4789.4,0.26951,2.9189,2.7669,1.1172,0.82551,0.015217,0.060763,0.37031,0.19257,-0.87743,2.4001,0.43972,0.48899,0.076931,0.77475,7.1834,0.48422,0.54903,1402.8,-228.82814,109.52851,11.243846,31.651157,-0.40183917,18.030676,5.807201,4.545987,-5.2211843,15.147358,-11.02825,15.289991,-12.040082,10.629866,-10.112332,1.0807769,-5.9180546,1.8713988,-5.6686616,4.801159,-3.9149075,0.37730417,-4.8933835,5.3951015,1.7230929,6.0811524,-2.4213417,-3.6470711,-3.75368,2.2025394,1.1911308,-1.0153456,-5.4891,-3.8988705,-0.9528107,-1.6593344,-2.5198214,0.32312986,-0.79872936,-1.3806317,Q4
820,MT0030321464,1.8703,27.857,2.5958,961950,0.61174,3.5794,0.53833,1.2847,0.36455,6569.9,0.4262,26.215,0.7994,8.7804,0.30111,0.086473,4.579,881.39,0.44616,4.7004,0.41777,0.86295,0.17206,0.061724,2.1533,0.40974,5.3725,0.47142,7466.1,1.0,0.059213,1.0,0.043478,0.48208,4.2106,0.045807,4.4299,6294.1,151.15,1.0,4.9317,1349.1,1.8107,1.2718,0.23791,0.064937,342.03,0.16551,0.29485,1.0,5,3.8571,0.1779,0.18189,0.15738,0.12019,0.1918,3.6082,1.5259,3.4336,-0.022076,1.1041,0.35711,-1.1516,0.0,0.1834,0.020887,2.8232,0.15222,-1.3765e-15,0.53609,0.45956,0.61389,0.70258,0.00018211,4.7949,1.8635,4.8519,2.4293,0.51916,6100.7,0.26387,2.3742,1.4655,-0.17898,0.63333,-0.41623,-2.0411,0.41069,0.20084,-1.1145,2.4739,0.33128,0.38873,0.0082095,0.48305,5.6717,0.63345,0.23215,201.23,-85.29888,77.77333,-39.944717,21.275476,-10.985283,18.045115,-0.84633964,14.105109,4.7014246,17.827295,4.141205,17.184593,3.9150724,14.305952,-0.49128112,16.434175,2.6230736,10.220758,-3.4359531,7.623839,-0.10508248,8.020257,3.2443023,11.397822,0.5035246,1.2577056,-2.899487,3.8460836,-0.071945034,0.23678099,2.0524545,2.530426,1.3409915,3.3902283,5.7314496,-0.07973622,-0.45683017,-0.3365112,-3.972538,-0.78430265,Q3
821,MT0030369896,6.8918,12.74,3.2241,129810,0.92116,5.0733,0.076286,1.483,0.081767,4109.2,0.30617,13.945,2.5288,10.76,0.16829,0.059974,8.438,844.58,0.41798,9.4189,0.0,1.1471,0.3016,0.052753,1.3201,0.33883,6.8162,0.6279,4598.8,1.8567,0.063899,8.4481,0.2549,0.38579,4.2379,0.10774,5.2306,3387.3,235.04,5.0658,5.9331,1517.8,1.6923,0.60598,0.99251,0.068036,856.75,0.12395,0.32814,2.3532,7,4.8692,0.1356,0.16556,0.07066,0.071233,0.13464,3.6301,1.3427,4.733,2.9665,1.279,0.28546,-0.44757,0.53846,0.16942,0.40991,2.6576,1.106,1.65,0.87317,0.60369,0.4576,0.70683,8.0511e-05,163.4,2.2397,0.59549,2.8053,0.41629,3243.0,0.22964,2.5243,2.0121,-1.0121,0.13202,1.3717,0.47035,0.39211,0.21566,-0.90299,0.6352,0.26181,0.30773,0.11655,0.65472,7.6971,0.57643,0.41976,1700.5,-194.37958,139.06491,8.188887,33.816334,0.7141356,16.22281,-7.9539924,11.618356,-7.262621,-11.9974785,-11.046181,8.1404915,4.511885,0.5133961,-8.317532,2.7171342,-9.165644,6.230958,-5.2679152,-3.9023316,-12.228865,0.67976385,-15.581438,-6.5040455,-8.373082,-4.128361,-4.3440466,-1.7927489,-0.8494026,-5.107921,-2.587449,0.27048728,2.949212,2.928751,0.5526218,-2.2087004,3.3034008,4.0864973,-1.4917579,-8.942861,Q4
822,MT0030400613,4.006,26.444,2.1719,431890,0.67873,3.4198,0.12747,1.2963,0.17438,4253.1,0.51462,12.041,1.1326,7.5024,0.48052,0.060065,5.175,613.7,0.48191,5.2063,0.0,0.73685,0.2086,0.045965,2.3132,0.44027,4.1342,0.2907,4680.5,1.2798,0.050614,2.3118,0.093023,0.52188,4.113,0.097098,4.0707,4285.2,134.21,1.36,5.0752,1537.5,1.5066,1.2359,0.50468,0.055649,782.12,0.12844,0.30127,1.1483,6,3.8093,0.2634,0.14405,0.073134,0.13709,0.14582,3.1843,1.3648,3.2458,0.58893,1.6132,0.3302,-0.59666,0.33333,0.13427,-0.16689,2.8281,-0.1941,8.5581e-18,0.32443,0.61971,0.60348,1.6818,0.0057594,74.484,2.0492,1.2483,1.7053,0.46781,3509.4,0.19858,1.5005,1.843,-1.7916,0.24138,0.081031,-0.72635,0.56506,0.28842,-1.0622,2.9621,-0.13254,-0.087248,0.075465,0.65196,4.62,0.59561,-0.080663,3130.9,-109.932915,126.69085,-30.318716,55.431473,-16.487913,45.09917,-12.702325,26.62278,-4.8224697,15.226957,2.7142594,5.6117444,7.653734,-2.5616293,11.1013155,-5.1305385,8.211209,-10.209824,5.6203413,-3.7596278,4.1189585,-3.0092633,-3.0842924,-1.6316471,-3.6786993,1.386022,-1.8209474,5.2311654,-4.1053886,0.5739331,-10.521279,0.6323103,-0.63817906,2.7975652,-0.70935863,-1.7759727,1.0721095,-3.7087035,2.813128,-3.0199056,Q3
823,MT0030422114,3.1009,28.509,1.857,1682700,0.66589,4.2243,0.25292,1.0189,0.27692,4959.2,0.38802,28.306,1.255,8.8783,1.0335,0.078267,4.4989,965.89,0.42877,7.449,0.41005,0.58746,0.32404,0.039178,3.5209,0.44558,5.4695,0.31735,5996.6,2.1931,0.065585,2.8169,0.10714,0.50036,4.1802,0.046618,4.2877,4341.0,200.05,1.2346,4.9501,2279.7,1.5971,1.7671,0.93008,0.06389,675.28,0.16884,0.23553,1.8827,5,3.9057,0.29708,0.19014,0.10463,0.088191,0.14,3.1854,1.481,3.3672,0.093094,2.1337,0.32252,-0.043542,0.5,0.15288,0.007269,4.0227,0.054744,0.13603,0.24623,0.53847,0.46847,2.6338,0.0074699,105.71,1.3897,2.1206,2.1431,0.50487,3621.8,0.29833,2.37,2.1823,-0.60962,0.87444,-0.11153,-0.49581,0.50591,0.25964,-0.7478,3.303,-0.20416,-0.11828,0.020386,0.56409,5.21,0.64277,0.10091,1416.2,-118.89087,67.35092,21.121609,42.47235,-1.2588658,26.273571,-12.4249525,12.851206,-17.758532,9.157005,-15.747315,5.40663,-9.721752,7.5739756,-7.883279,11.780411,-4.9897914,6.456318,-3.6850896,3.677062,-9.305389,5.360322,-3.681169,5.8482676,-2.384367,-1.1680559,-9.186384,0.98088455,-5.876289,-4.9056935,-5.31427,2.696385,-4.6568155,1.0908355,-0.5473035,0.2575849,0.061324175,-0.7481116,-1.9191478,-2.6935918,Q3
824,MT0030442334,4.5622,14.794,2.3126,782690,0.67579,4.5114,0.16466,1.3353,0.097756,5555.8,0.2353,17.917,0.79672,8.9825,0.13464,0.051626,3.3054,587.64,0.2627,10.224,0.40459,1.3482,0.20781,0.070943,2.1663,0.38528,6.9935,0.44272,6219.0,1.5377,0.041196,1.9216,0.25581,0.34103,5.3188,0.064921,5.7465,5009.9,197.31,3.4537,5.6326,976.59,1.8071,1.5149,1.0555,0.038936,343.4,0.13542,0.30296,2.4385,7,4.8648,0.33118,0.17707,0.07376,0.092372,0.18645,3.8452,1.2383,4.1172,-0.039879,1.4473,0.3212,-0.32696,0.66667,0.16708,0.45588,3.0992,0.67627,-1.3505,0.49923,0.57919,0.51452,1.582,1.3637e-05,135.86,1.4294,0.98286,2.5513,0.49658,5012.2,0.20337,2.4679,1.4731,-1.8288,0.71745,-0.3334,-0.92047,0.34776,0.20985,-0.70663,0.3458,0.72872,0.65526,0.072968,0.81977,8.7231,0.6589,1.051,887.67,-145.37534,114.14411,-11.615784,45.661057,1.4403372,10.861099,-1.318095,8.988985,-14.404066,11.904387,-13.994904,14.236835,-8.726129,3.407654,-8.380865,1.6787305,-3.8016217,8.739348,-3.4280972,7.7922635,-3.8928595,5.8639717,-2.5087373,4.450694,0.77048314,2.8550844,-1.622533,2.1828554,-2.028179,-1.8961921,-0.9327261,1.9834402,-0.8025579,-2.3565383,-0.0077161915,-2.2159946,0.8473003,1.5432926,-1.0382673,-1.0380486,Q4
825,MT0030481897,10.49,-17.259,4.3197,66119,0.8161,7.0354,0.071258,1.4461,0.026552,4724.1,0.28694,-13.806,2.8691,12.794,0.0,0.028752,2.6663,166.36,0.20778,14.786,0.11696,1.334,0.21189,0.064024,0.80612,0.37099,7.152,0.6509,5397.3,1.5,0.04325,1.5,0.10714,0.28292,6.0146,0.065639,6.6224,4198.9,105.71,1.5,8.1635,716.85,1.0787,0.7347,0.51395,0.064783,0.63419,0.064616,0.23791,1.5,9,4.6195,0.0073672,0.22333,0.073736,0.028321,0.14632,4.3908,0.75722,4.7052,2.1999,0.26718,0.24036,0.50139,0.5,0.23645,0.88994,2.9949,0.68279,-0.22861,0.73665,0.54646,0.41514,0.066795,0.00028901,16.265,3.0297,1.0274,3.8744,0.33822,4198.1,0.18025,3.0787,1.6317,-0.68136,0.0,0.29429,-0.55079,0.40168,0.21966,0.4326,0.66623,0.72639,0.46203,0.0041047,0.44378,8.3823,0.46723,0.90009,1002.7,-360.64786,181.52036,12.038099,2.2536397,8.07247,-5.432714,-6.5356565,-9.793088,-10.680779,-3.3416183,-1.0172929,-4.871819,-8.054228,-4.7839913,-0.1594663,-1.0092875,2.8005805,6.4870563,1.9931164,-2.9968338,-4.112983,-2.1159735,0.5207724,-0.11722043,-2.730061,-3.522504,-1.9941709,-3.2626445,-4.9117727,-0.29833454,-1.3189806,-7.922017,-7.6960163,-2.6497,2.1627972,4.4246798,8.597372,9.698766,-2.3937304,-10.833652,Q4
826,MT0030484925,4.5703,24.383,1.9657,693570,0.49366,3.2492,0.13809,1.001,0.092881,4984.3,0.37905,11.411,0.62442,8.2538,0.66795,0.041547,3.6568,410.15,0.43534,3.2069,0.28439,0.71434,0.22713,0.045399,4.7695,0.42881,5.877,0.24448,6666.3,1.0,0.047149,1.0,0.066667,0.46895,4.337,0.057185,4.8978,4930.2,167.77,1.0,4.8217,2195.9,1.1932,1.1688,0.59478,0.043898,368.09,0.095054,0.17982,1.0,5,4.4557,0.32338,0.18021,0.097086,0.1452,0.16639,3.3368,1.0693,3.6126,0.10613,2.2043,0.31481,-0.4655,0.16667,0.17562,0.0038529,3.2853,0.099151,-1.7591e-15,0.28952,0.62771,0.5189,2.2043,0.011787,339.02,0.7177,1.879,3.241,0.40291,3711.4,0.15182,2.553,1.95,-2.0304,0.64615,-0.43373,-0.8678,0.48742,0.26447,-0.93868,3.7702,-0.054872,0.0078554,0.083398,0.70278,6.7626,0.6356,0.12155,1827.3,-107.45,136.8611,-34.59006,57.750446,-25.975067,29.389898,-20.200417,21.60065,-20.272861,4.0719957,-1.9526895,-5.5928006,2.7920039,-9.93433,0.3496225,-8.358804,5.422884,-14.390713,3.4126582,-6.8932123,0.3600858,-5.2606006,-3.548607,-0.6788049,-3.894896,5.3502274,-1.5162648,4.733965,-5.0565643,-1.3046527,-3.0005097,3.1622994,-5.540653,-2.5871782,-2.0256743,-2.5203507,0.4271211,-1.6487076,2.165043,-4.195703,Q1
827,MT0030487841,3.7892,27.776,1.7935,1813300,0.66489,3.3108,0.25539,0.98021,0.21703,5572.6,0.41191,30.559,0.41495,8.5288,0.70095,0.056956,3.1478,951.28,0.4874,14.302,0.42931,0.73983,0.15942,0.030669,3.9272,0.45815,5.454,0.34758,7564.9,1.905,0.040062,1.2761,0.19512,0.50132,3.9006,0.050974,4.1903,4696.1,164.36,3.5986,4.7822,2312.3,1.4266,1.502,0.96325,0.060636,108.25,0.14252,0.22184,2.6939,5,3.6904,0.34858,0.16485,0.12552,0.15318,0.18747,3.2563,1.2237,3.5939,-0.13754,1.6355,0.3207,-0.89263,0.44444,0.19022,-0.031878,3.2035,-0.055082,1.3767,0.17722,0.69121,0.5427,2.5034,0.0069076,145.67,0.68132,1.4761,2.0575,0.54903,3805.7,0.25261,2.3499,1.7428,-1.5535,0.36826,-0.529,-0.63466,0.55036,0.30935,-1.0009,5.5512,-0.18064,-0.2311,0.046691,0.69519,6.1096,0.63784,-0.21319,1930.2,-62.95814,90.72237,-9.9432955,32.648064,-1.1539001,9.683297,-4.5728817,20.77849,-10.289835,13.225962,-15.411087,14.03459,-9.480762,5.170128,-9.7734995,2.8377907,-16.73426,2.016725,-12.71718,-2.1565688,-11.130824,2.7793941,-8.145289,4.7064786,-4.7748885,1.0345902,-4.6510925,2.8441541,-5.9602203,-1.9699336,-6.0078206,-0.11281044,-4.201692,-1.9498119,-2.3016508,-0.072973825,-5.1099625,-2.110515,-3.2540479,-0.8701589,Q1
828,MT0030494794,2.7072,23.42,3.1095,1752900,0.5492,2.6976,0.26765,0.99222,0.069323,5723.2,0.40001,9.1117,0.44022,5.5848,0.0,0.046067,2.5198,460.16,0.32851,21.154,0.33144,0.96408,0.088368,0.031855,0.40306,0.44153,5.7206,0.1694,6149.6,1.5733,0.060862,1.2128,0.11429,0.32951,4.9961,0.059848,5.2663,5210.0,77.565,1.5856,5.7554,459.09,1.0704,0.53433,0.53198,0.056076,459.22,0.097672,0.2159,1.0945,6,5.2836,0.027142,0.16064,0.094203,0.29715,0.25034,3.8728,0.53658,4.1753,-0.23378,1.2023,0.37251,-0.48709,0.66667,0.17,0.58042,1.6818,0.43566,0.42624,0.52438,0.71667,0.56431,0.23378,0.0015819,14.576,1.8195,1.2992,2.3761,0.49547,5196.2,0.14847,2.3751,0.8051,-0.97347,1.0,-0.5352,-1.0008,0.51332,0.33052,-0.77673,-0.03762,0.51177,-0.074755,0.035469,0.62612,6.2633,0.58803,0.52887,353.74,-179.80183,78.99968,-66.91118,29.520231,-35.820248,33.060127,-34.35084,7.1967206,-36.647976,-10.244914,-19.803915,-7.8954964,-0.97850883,-1.3521345,10.273237,-10.284663,9.313598,-6.5441976,13.082437,-1.2472696,14.258338,1.951592,-0.5920972,-5.818604,-5.9630184,3.7381246,-3.6631753,9.1110735,0.25247046,4.9595723,-11.763363,-1.2979047,-2.7863948,1.3015008,-2.3288577,-1.0898949,1.8290755,-5.680184,-0.23363923,-1.5539854,Q4
829,MT0030495725,7.8494,11.487,3.9275,123590,0.59345,4.798,0.061669,1.4866,0.025221,5209.8,0.31006,12.457,1.2998,9.9197,0.0,0.032522,7.4947,257.04,0.34821,13.741,0.35075,1.0319,0.2334,0.044119,2.1146,0.39766,6.3605,0.57104,5570.6,3.941,0.048131,4.0986,0.30233,0.26509,4.9631,0.066306,5.11,4393.7,60.726,8.0067,5.4305,387.66,0.94754,0.6008,0.8934,0.042243,306.79,0.047384,0.37802,3.3196,8,4.8414,0.043596,0.16649,0.078274,0.065686,0.1475,4.3458,0.64329,4.6823,0.86662,0.73432,0.28109,-0.63397,0.5,0.15303,0.93718,1.8949,0.50804,2.4364,0.6966,0.61392,0.35624,0.20027,0.0,82.087,1.0693,0.7162,2.8731,0.40724,4882.0,0.10703,2.6035,1.3712,-1.1403,0.52,-0.59532,0.0011381,0.30926,0.27547,-0.90424,0.54569,0.64521,0.60886,0.034544,0.66463,7.1752,0.61561,0.53334,1571.2,-201.82796,153.94067,19.10651,23.08937,-11.70574,29.06445,-6.669806,2.2835546,-0.3510705,-0.6426524,-9.414432,4.0343657,-17.127068,1.774303,-10.398386,-3.798497,-8.777172,0.65811217,4.0958385,6.611488,3.9324193,0.9528464,-3.877743,0.5656877,-2.2055879,1.7828888,-4.919529,-1.1139027,-12.557829,1.5671816,-7.21198,2.8184032,-1.9574726,-1.1767143,-1.7547761,-0.82734054,-2.457174,-1.1131761,5.4524264,-1.9962766,Q4
